bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
4051820044,,140-37/45/59 Ash Avenue,11355,Multifamily Housing,,1950,104000,1,6,136.1,14149620.2,,8.18,Multifamily Housing,,0,365193.5,145.6,1038506,,,124.8,,11916490.4,,
4023190010,,47-30/50 59 street,11377,Multifamily Housing,,1970,239190,3,9,107.3,25662974.1,,6.56,Multifamily Housing,,0,2112067.3,334.87,2261027.4,,,287.03,,11261699.9,,
4102620011,,109-15/25 Merrick Blvd,11433,Multifamily Housing,,1963,118566,2,6,95.1,11270376,,6.53,Multifamily Housing,,0,1508357.5,165.99,1179295.8,,,142.28,,,,
4019580026,,58-35 Granger Street,11368,Multifamily Housing,,1962,86400,1,6,123.9,10700912.1,,6.9,Multifamily Housing,,0,1165894.7,120.96,,,,103.68,,6486296.6,,
3025400001,,184 Franklin Street,11222,Multifamily Housing,,1930,78210,1,6,97.1,7592477.2,,6.95,Multifamily Housing,,0,156728.5,109.49,,,,93.85,,5655939.2,,
2032400044,,170 w kingsbridge rd,10463,Multifamily Housing,,1973,98000,1,6,55.3,5419090.1,,1.72,Multifamily Housing,,0,1229241,137.2,8948055.4,,,117.6,,,,
4006190014,,31-19 Newtown Ave,11102,Office,62,2012,57267,1,10,173,9905540.1,,4.49,Office,"{'Medical Office': 12885.0, 'Office': 37182.0, 'Parking': 15240.0}",0,3515799.6,,33927,,2.74326,,,,,
1012350010,1033206,251 West 87th St,10024,Multifamily Housing,,1900,60500,1,7,138.8,8396856.3,44.32,7.03,Multifamily Housing,"{'Multifamily Housing': 54000.0, 'Other': 2000.0, 'Retail Store': 4500.0}",0,1284393.2,80,106961.7,,,39,,4414076.4,,
3087130077,"3326900;3326901",60 West End Avenue,11235,Other,,1951,107000,2,7,87.6,9369887.5,0.4,3.51,Other,,0,1737756.5,,5462684.4,,,,,,,
1019220024,1058377,121 St. Nicholas Avenue,10026,Multifamily Housing,,1920,55230,1,7,162.6,8978824.2,64.88,8.31,Multifamily Housing,"{'Multifamily Housing': 50230.0, 'Other': 1600.0, 'Retail Store': 3400.0}",0,1245799.6,54,563187.6,,,27,,,5093372.7,
3087207510,3387621,55 OCEANA DRIVE EAST,11235,Multifamily Housing,,2007,165935,1,12,84.7,14051576.4,,3.25,Multifamily Housing,,0,3102910.2,146,7259018.9,,,68,,,,
1021790080,1064335,867 West 181st Street,10033,Multifamily Housing,,1920,73262,1,6,123.4,9043452.8,49.87,7.07,Multifamily Housing,,0,910198.4,149,390011,,,72,,6202522.9,,
1022300001,1064874,5000 Broadway,10001,Multifamily Housing,,1925,74924,1,6,158.6,11880085.7,77.93,6.75,Multifamily Housing,,0,1228082.7,161,5729233.8,,,85,,,,
2032530255,2015580,2875 Sedgwick Avenue,10468,Multifamily Housing,,1927,107210,1,6,102.5,10985310.4,6.04,5.78,Multifamily Housing,,0,1132519.1,160,433590,,,85,,6990186.1,,
1008460026,1016128,860 Broadway,10003,Office,35,1926,62020,1,6,247.3,15336725.8,,6.41,Office,"{'Retail Store': 10406.0, 'Office': 51614.0}",0,4426355.6,,11948,,2.3,,,,,
1015150046,1047968,152 East 87th Street,10128,Parking,,1930,66294,0,0,60.6,4015600.5,25.84,1.65,Parking,,0,1257949.3,,170000,,,,,,,
1009960012,1022612,141 West 43rd Street,10036,Parking,,1999,77000,1,7,65.2,5017617.5,3.33,1.69,Parking,,0,1681830.6,,,,,,,,,
4122780060,4266198,152-65 Rockaway Boulevard,11434,Office,57,1999,51400,1,2,121.7,6257482.7,6.29,4.49,Office,"{'Office': 51400.0, 'Parking': 11000.0}",0,892349.3,,3217257.3,,0.97276,,,,,
1008210032,1015472,11 W 19th Street,10011,Office,76,1902,289033,1,11,181.6,52491048.5,,4.86,Office,"{'Retail Store': 23329.0, 'Office': 265704.0}",0,15383044.1,,10351152.6,,2.31461,,,,,
1007890052,1014506,218 W 40th Street,10018,Office,77,1923,166315,1,12,171.4,28510113.6,,5.17,Office,"{'Retail Store': 13800.0, 'Office': 152515.0}",0,8723316.8,,5527716,,2.29486,,,,,
2023080001,2000682,14 Bruckner Blvd.,10454,Office,82,1920,56212,1,3,143.6,8073981.9,,4.58,Office,"{'Other': 8712.0, 'Medical Office': 5000.0, 'Office': 42500.0}",0,2006723.4,,2982672,,3.22353,,,,,
2038380159,2027187,1170 Commerce Avenue,10462,Distribution Center,90,1967,152000,1,1,50.2,7624209.6,,1.7,Distribution Center,,0,1952788.8,,3201726.7,,,,,,,
5001190104,5002835,275 Castleton Ave,10301,Senior Care Community,24,1967,92595,1,4,291.8,27018118.6,,10.32,Senior Care Community,,0,4671028.3,,10358800.2,,,,,,,
1007970007,1082804,155 W 21st Street,10011,Multifamily Housing,,2006,102966,1,15,203.4,20947257.3,,7.92,Multifamily Housing,,0,2996097.7,102,11454300.1,,,110,,,,
4005300007,4005791,32-06 21st Street,11106,Multifamily Housing,,1921,73688,1,7,98.2,7235961.6,,3.75,,,,,,,,,,,,,
1000420001,1001014,100 Maiden Lane,10038,Multifamily Housing,,1930,279600,1,24,159,44443944.3,,6.31,Multifamily Housing,,0,12496969,349,1567500,10894760.8,,340,,,,
3001220013,3396901,257 Gold St,11201,Multifamily Housing,,2011,314209,2,12,164.7,51740846.6,,5.83,Multifamily Housing,,0,9854323.2,475,20022200.2,,,372,,,,
3001220005,3000239,277 Gold St,11201,Multifamily Housing,,2010,112801,1,13,148.4,16740967.2,,5.4,Multifamily Housing,,0,3328911.3,179,7618000.2,,,138,,,,
1007600068,1013606,350 W 37th St,10018,Multifamily Housing,,2011,167760,1,27,164.5,27598400.9,,6.04,Multifamily Housing,,0,4907110.8,293,11787300.2,,,207,,,,
1012900056,1035759,540 Madison Avenue,10022,Office,62,1970,291610,1,37,226.9,66173143.7,,7.59,Office,"{'Financial Office': 12214.0, 'Office': 282131.0}",0,17507161.6,,,10329996.3,3.76775,,,,,
1005110001,1007942,568 Broadway,10012,Office,67,1900,353419,1,12,217,76683396.7,,6.37,Office,"{'Other': 11544.0, 'Retail Store': 33463.0, 'Office': 308412.0}",0,21913389.2,,,,1.45909,,,,,7201193.9
1018690044,2975450,220 WEST 98TH STREET,10025,Multifamily Housing,,1911,159150,1,12,51.8,8251326.5,82.61,1.38,Multifamily Housing,"{'Multifamily Housing': 154815.0, 'Retail Store': 4335.0}",0,2562412.1,227,182971.9,,,134,,,,
1007870084,2929635,270 WEST 38TH STREET,10018,Other,,1927,272142,1,21,121.2,32980063.3,45.84,3.15,Other,"{'Other': 235206.0, 'Retail Store': 16329.0, 'Office': 7000.0, 'Non-Refrigerated Warehouse': 13607.0}",0,10649496.8,,21649.1,,0.85714,,,,,
1008407501,1016020,57 West 38th Street,10018,Office,66,1915,65033,1,12,182.2,11846080.9,,6.19,Office,,0,2680399.1,,1435,,2.15392,,,2779257.4,,
1005957504,1087495,330 Spring Street,10013,Residence Hall/Dormitory,68,2006,87172,1,12,140.7,12264938.1,,3.97,Residence Hall/Dormitory,,0,3581235.1,,5975900,,,,,,,
4093420007,4196414,134-20 Jamaica Ave,11418,Office,35,1941,125000,2,4,283.5,35441910.9,21.71,10,Office,,0,7104840.1,,13461411.6,,2.3,,,,,
4093630033,4196899,89-02 135th Street,11418,Office,71,1974,81613,1,7,176.8,14427694.8,53.02,6.06,Office,,0,3059971.9,,5070366.8,,2.3,,,,,
4093640001,4196910,90-28 Van Wyck Expy,11418,Office,88,1978,89506,2,5,132.5,11858073.9,25.88,4.17,Office,,0,3127302.8,,4320480.3,,2.3,,,,,
4093630008,4587687,89-40 135th Street,11418,Senior Care Community,100,2009,144700,2,4,170,24593932.4,25.33,4.67,Senior Care Community,,0,7642879.6,,1510660.6,,,,,,,
2047770002,2062196,3155 Grace Avenue,104693134,Senior Care Community,12,1951,232000,2,4,282.7,65592801.6,54.66,11.44,Senior Care Community,"{'Senior Care Community': 232000.0, 'Parking': 9600.0}",0,5835946.8,,21883699.7,,,,,,,
4001340029, 4001163,41-06 50th Street,11337,Multifamily Housing,,1928,61590,1,6,144.3,8889154.9,,7.59,Multifamily Housing,,0,710035.5,80,,,,67,,,,600000
4005840001, 4007289,34-50 29th Street,11106,Multifamily Housing,,1939,52490,1,6,138.7,7278766.9,,6.06,Multifamily Housing,,0,739733.5,90,3659869.3,,,76,,,,1200018
2032910001,"2113539;2016731;2113537;2113540","330 Bedford Park Blvd., 2885 Marion Ave.",10458,K-12 School,,1931,122050,2,3,84.5,10314991.5,,4.28,K-12 School,"{'K-12 School': 75000.0, 'Other': 33250.0, 'Worship Facility': 10700.0}",0,963785.3,,3066064.8,,,,,,4029407,
3070550013,"3189540;3845320;3830745;3828527",2950 West 24th Street,11224,Multifamily Housing,,1972,372721,1,19,177.5,66147110.7,23.5,5.91,,,,,,,,,,,,,
1008380024,1015926,29 West 36th Street,10018,Office,94,1930,74990,1,13,110.1,8254470.9,10.7,4.05,Office,,0,2131680.6,,,,2.3,,,,,1742071.4
2045940040,2056197,3225 Olinville Avenue,10467,Multifamily Housing,,1931,50748,1,6,61.9,3140728.9,340.51,1.79,Multifamily Housing,,0,804692.9,75,375200,,,57,,,,
2050470014,2069897,4382 Furman Avenue,10466,Multifamily Housing,,1931,75630,1,6,50.3,3801174,78.49,1.48,Multifamily Housing,,0,875607.9,85,480400,,,73,,,,
2032500087,2015419,2855 Claflin Avenue,10467,Multifamily Housing,,1927,52200,1,6,50.6,2640840.2,65.5,1.5,Multifamily Housing,,0,664132.2,62,370500,,,43,,,,
2043210042,2049424,782 Pelham Pkwy South,10462,Multifamily Housing,,1940,90971,1,6,56.5,5139269.1,,1.67,Multifamily Housing,,0,1364557.7,125,717600.1,,,84,,,,
1008270008,1015611,45 West 25th St.,10010,Office,90,1909,110000,1,11,121.3,13348196.2,25.58,5.26,Office,"{'Retail Store': 10000.0, 'Office': 100000.0}",0,2623655.7,,,,3.21,,,,,5255254.4
1008390073,1015982,48 West 38 St.,10018,Office,81,1912,120000,1,12,125.5,15055187.9,6.58,4.7,Office,"{'Retail Store': 10000.0, 'Office': 110000.0}",0,3538870.8,,3800,,2.28182,,,,,3644999.5
1011130008,1084277,33 West 60th St.,10023,Office,79,1923,119551,1,11,172.8,20657824.4,7.34,6.28,Office,,0,1470527.5,,3692.2,,2.99485,,,,,5460611.9
1016150060,1051606,8 East 110 Street,10029,Multifamily Housing,,1910,53145,1,5,142.2,7557492.4,,5.65,Multifamily Housing,,0,1049672.4,72,4085964.5,,,60,,,,
1016770014,1085273,327 East 105th Street,10029,Multifamily Housing,,1994,82500,1,10,140,11547312.4,,4.97,Multifamily Housing,,0,1748342.3,103,4639712.3,,,102,,,,
1016010027,1051436,8 West 118th Street,10026,Multifamily Housing,,1976,80718,1,21,339.6,27412462.5,,10.14,Multifamily Housing,"{'Multifamily Housing': 64718.0, 'Office': 16000.0}",0,7309547.6,240,4201265,,3.125,146,,,,
1016370028,1074257,171 E 109th Street,10029,Multifamily Housing,,2002,59400,1,6,119.1,7072699.4,3.95,4.58,Multifamily Housing,,0,1160409.8,79,3611183.2,,,44,,,,
3027217502,3391997,30 Bayard Street,11211,Multifamily Housing,,2006,52377,1,13,134,7017281.5,44.93,4.43,Multifamily Housing,,0,1659460,51,1806073.2,,,51,,,,
4085170002,4457033,74-02 263th Street,11004,Multifamily Housing,,1948,105160,94,2,277,29128473.3,,12.39,Multifamily Housing,,0,2199527.1,368,15607229,,,180,,,1482520.5,
4085350002,4457064,75-10 263rd Street,11004,Multifamily Housing,,1948,117560,27,2,232.5,27329142,,10.18,Multifamily Housing,,0,2559685.3,372,13748448.2,,,200,,,1251927.1,
4084500001,,264-02 Langston Ave,11004,Multifamily Housing,,1948,92400,93,2,260.8,24095519.2,,11.3,Multifamily Housing,,0,1940433.5,129.36,12110938.8,,,110.88,,,1507716.8,
4084490001,4456615,264-15 Langston Avenue,11004,Multifamily Housing,,1948,52990,45,2,219.4,11623980.5,,9.46,Multifamily Housing,,0,943744.4,116,5398748.3,,,88,,,499916.1,
4084400001,4460859,73-43 Little Neck Parkway,11004,Multifamily Housing,,1948,85976,75,2,236,20293579.1,,10.57,Multifamily Housing,,0,1801844.7,262,9858497,,,144,,,1346612.9,
4084420001,4459018,72-07 Little Neck Parkway,11004,Multifamily Housing,,1948,136840,119,2,231.6,31690950.1,,10.01,Multifamily Housing,,0,3132025.4,490,16375319.4,,,228,,,2274462.7,
4085110002,4460150,254-02 74th Ave,11004,Multifamily Housing,,1948,85712,78,2,266.9,22876919.2,,11.69,Multifamily Housing,,0,1996684.3,312,11456067.9,,,144,,,1036780.6,
4084410001,4460922,73-43 255th Sreet,110041199,Multifamily Housing,,1948,110352,98,2,187.3,20671479.8,,9.31,Multifamily Housing,,0,726530.3,392,14170045.5,,,180,,,1690904.9,
4084470001,4461216,71-33 260th Street,11004,Multifamily Housing,,1948,127512,128,2,249.3,31792382.6,,10.72,Multifamily Housing,,0,2337801.8,332,18398645.4,,,248,,,1805129,
4084480001,4456592,70-07 261st Street,11004,Multifamily Housing,,1948,72580,64,2,205.9,14945772.3,,8.68,Multifamily Housing,,0,1378735.9,160,7133532.3,,,118,,,902395.6,
4084430001,4456488,260-01 Langston Avenue,11004,Multifamily Housing,,1948,62432,52,2,190,11859893.8,,7.31,Multifamily Housing,,0,1193661.9,136,,,,104,,,,
4084010096,   4453435,245-05 76th Avenue,11426,Multifamily Housing,,1948,91968,65,2,231.8,21316280.1,,10.51,Multifamily Housing,,0,2492454,304,10802122.5,,,128,,,1165432.2,
4084460001,4461117,73-43 260th Street,11004,Multifamily Housing,,1948,110616,101,2,109.2,12082020,,3.67,Multifamily Housing,,0,2440538,384,3232935.6,,,192,,,1943262.7,
4084920002,4453639,76-03 Common Wealth BLVD,11426,Multifamily Housing,,1948,113498,90,2,284.9,32333611.4,,15.42,Multifamily Housing,,0,1746569.3,284,11536648.2,,,168,,,1006064.5,
4085100031,4460302,75-20 255th Street,11004,Multifamily Housing,,1948,66424,51,2,220.5,14643783.6,,9.9,Multifamily Housing,,0,1414703.5,204,10348786.6,,,96,,,872649.7,
4084960002,4456804,76-04 249th Street,11426,Multifamily Housing,,1948,75312,59,3,212.2,15980424.9,,9,Multifamily Housing,,0,1202572.9,236,7364729.5,,,112,,,,
3076740039,3210673,1877 Ocean Ave.,11230,Multifamily Housing,,1930,83370,1,6,107,8921407.3,88.46,4.6,,,,,,,,,,,,,
3013270072,3035248,105 Lincoln Rd.,11225,Multifamily Housing,,1932,92294,2,6,126.5,11670745.4,78.3,5.43,Multifamily Housing,,0,1196723,145,7718388,,,85,,,,
3058410001,3144325,6623 Ridge Blvd.,11220,Multifamily Housing,,1930,94080,1,6,119.2,11215549.3,43.45,4.92,Multifamily Housing,,0,1184099,115,6667835.9,,,60,,,,
3052330015,3121091,612 Argyle Rd.,11230,Multifamily Housing,,1933,86319,1,6,107.1,9243067.4,57.85,4.57,Multifamily Housing,,0,929852.6,132,5638216.6,,,84,,,,
3067480045,3181130,1866 Ocean Ave.,11230,Multifamily Housing,,1928,70434,1,6,104.1,7332038.4,43.21,4.61,,,,,,,,,,,,,
1128707501,1035481,645 5th Avenue,10022,Office,42,1972,407706,,,306.5,124944506.3,,10.02,Office,,0,31956887.6,,,18321931.6,4.31119,,,,,
5033550050,5113497,256 Mason Ave,10305,Hospital (General Medical & Surgical),,1975,76866,2,3,152,11683493.6,5.2,5.37,,,,,,,,,,,,,
4001900020,4002498,43-07 39th Place,11104,Multifamily Housing,,1954,70475,1,7,97.5,6872912.2,,4.04,Multifamily Housing,"{'Multifamily Housing': 67775.0, 'Office': 2700.0, 'Parking': 3235.0}",0,789301.3,65,3978399.9,,2.3,70,,,,
4098450086,4210618,172-90 Highland Ave,11432,Multifamily Housing,,1938,102173,1,6,79.8,8158327.5,,3.21,Multifamily Housing,"{'Multifamily Housing': 97673.0, 'Office': 4500.0}",0,1068471.2,90,4876400.1,,2.15111,90,,,,
4067120001,4145197,79-25 150th Street,11368,Multifamily Housing,,1966,259182,1,6,86.6,22457336.7,,4.66,Multifamily Housing,"{'Multifamily Housing': 254682.0, 'Medical Office': 4500.0, 'Parking': 15000.0}",0,2856471.8,332,17767699.7,,,178,,,,
4011310001,4025172,53-01 32nd Ave,11377,Multifamily Housing,,1941,126448,1,6,113.7,14377446.8,,4.32,Multifamily Housing,,0,2188808.2,131,6304999.6,,,113,,,853944,
4052940006,4119726,36-35 167th Street,11358,Multifamily Housing,,1942,77927,1,6,95,7406622.5,43.69,4.02,Multifamily Housing,,0,771634,73,4667999.8,,,73,,,,
1021410029,"1063463;1807886",615 West 172nd Street,10032,Multifamily Housing,,1922,81557,1,6,105.1,8571658.4,,4.27,Multifamily Housing,"{'Multifamily Housing': 75557.0, 'Other': 6000.0}",0,992864.7,76,4733899.9,,,72,,,,
4052940013,4119727,36-19 167th Street,11358,Multifamily Housing,,1938,82330,1,6,86.1,7086136.8,,3.62,Multifamily Housing,,0,769259.3,72,4410100,,,65,,,,
4098450012,4210599,175-05 Wexford Terrace,11432,Multifamily Housing,,1941,86333,1,6,103.1,8903260.7,,4.42,Multifamily Housing,,0,876426.8,86,5004700.1,,,73,,,,
1021790095,1064338,105 Pinhurst Ave,10033,Multifamily Housing,,1925,72760,1,6,121.2,8821940.2,57.88,7.5,Multifamily Housing,,0,684901.1,101,195700,,,59,,,1242344.9,4051689.8
4014610035,4035890,87-15 37th Ave,11372,Multifamily Housing,,1955,111368,1,6,103.2,11496657.5,,4.36,Multifamily Housing,"{'Multifamily Housing': 104368.0, 'Medical Office': 7000.0, 'Parking': 11000.0}",0,1269878.1,109,7004499.8,,,103,,,0,
4033210018,4079257,83-10 118th Street,11415,Multifamily Housing,,1954,78087,1,6,93.2,7278133.9,67.58,3.82,Multifamily Housing,"{'Multifamily Housing': 78087.0, 'Parking': 8384.0}",0,878300,108,4921799.9,,,79,,,,
4012640047,4029131,34-19 77th Street,11372,Multifamily Housing,,1951,109498,1,6,117.8,12895754.4,,4.84,Multifamily Housing,"{'Multifamily Housing': 109498.0, 'Parking': 14168.0}",0,380226.4,190,6728899.9,,,132,,,3877813.8,
3051130001,3117427,60 Turner Place,11218,Multifamily Housing,,1961,158789,1,6,92.1,14624273.9,,3.6,Multifamily Housing,"{'Multifamily Housing': 158789.0, 'Parking': 9360.0}",0,2088625.1,141,7069100,,,130,,,344999.9,
1012850015,1035454,444 Madison Avenue,10022,Office,78,1931,462725,1,40,174.9,80941426.7,,5.43,Office,"{'Financial Office': 4000.0, 'Other': 5000.0, 'Office': 451209.0, 'Restaurant': 2516.0}",0,23773947.2,,920716.8,7673414.9,1.75528,,,,,
2046420006,2057274,3520 Olinville Avenue,10467,Multifamily Housing,,1963,85000,1,7,130.7,11109446.4,70.18,7.39,Multifamily Housing,,0,1226211.4,87,801800,,,87,,,,4117948.2
2031430285,2013340,2332 Tiebout Avenue,10458,Multifamily Housing,,1965,121255,1,10,150,18187045.2,,6.16,Multifamily Housing,"{'Multifamily Housing': 121255.0, 'Parking': 22050.0}",0,2205489.5,124,10973500,,,124,,,,
2032560144,2015733,2907 Kingsbridge Terrace,10463,Multifamily Housing,,1928,100916,1,6,137.7,13892464.6,,8.21,Multifamily Housing,,0,1152150.5,79,563400,,,79,,9620378.1,,
2043170001,2049368,2144 Bronx Park East,10462,Multifamily Housing,,1927,87655,1,6,112.5,9862318,,6.34,Multifamily Housing,,0,1010624.1,78,611500,,,78,,6381222.3,,
2033350150,"2018018;2018040",3200 Rochambeau Avenue,10467,Multifamily Housing,,1928,64866,1,6,95.1,6171822.8,,5.84,Multifamily Housing,,0,437831.2,56,272600,,,56,,1969831.9,,2806500
2032560150,2015734,2899 Kingsbridge Terr,10463,Multifamily Housing,,1928,79870,1,6,148.6,11872489.7,105.06,8.88,Multifamily Housing,,0,996092.4,83,599100,,,83,,8294260,,
4014430033,4035454,82-15 35th Ave,11372,Multifamily Housing,,1936,61159,1,6,94.4,5772074.8,,4.06,Multifamily Housing,,0,576559.8,49,3991899.7,,,49,,,623111.5,
4014430040,4035455,34-57 82nd Street,11372,Multifamily Housing,,1936,60517,1,6,112.7,6822637.8,,4.86,Multifamily Housing,"{'Multifamily Housing': 59117.0, 'Medical Office': 1400.0}",0,695386.1,44,3368800.3,,,44,,,525007.3,
4012800012,4029674,35-30 81 Street,11372,Multifamily Housing,,1939,106166,1,6,100.8,10698562.3,,4.3,Multifamily Housing,,0,1079092.8,96,6589400,,,96,,,1557191.8,
4093750174,4196964,91-30 Van Wyck Expressway,11418,Non-Refrigerated Warehouse,82,1925,56529,1,2,71.1,4021904.8,,2.07,Non-Refrigerated Warehouse,"{'Parking': 0.0, 'Retail Store': 17120.0, 'Non-Refrigerated Warehouse': 39409.0}",0,1130982.5,,1384800,,,,,,,
1000760024,"1088484;1088485;1088486",40 Gold Street,10038,Multifamily Housing,,2009,65495,3,14,117,7661581,,4.18,Multifamily Housing,"{'Multifamily Housing': 51895.0, 'Other': 13600.0}",0,1677373.4,136,2760800.1,,,56,,,,
4015190028,4037687,75-06 Woodside Ave,11373,Multifamily Housing,,1962,52750,1,7,153.1,8076568.9,,5.97,Multifamily Housing,,0,1046078.3,74,4196600.1,,,74,,,414000,
4051010042,4115063,41-84 Frame Place,11355,Multifamily Housing,,1948,58801,1,6,95.3,5602338.9,,4.01,Multifamily Housing,"{'Multifamily Housing': 58801.0, 'Parking': 2800.0}",0,677244.4,0,3378700.2,,,50,,,,
2024420025,3063420,338 Berry Street,11211,Office,99,1900,71491,,,72.2,5159473.1,,3.25,,,,,,,,,,,,,
3002550044,3002248,32 Court Street,11201,Office,,1912,89129,1,23,219.8,19592050.1,25.57,7.1,Office,"{'Retail Store': 2959.0, 'Office': 86170.0}",0,,,,,2.3,,,,,
4002560021,4003458,34-24 Hunters Point Avenue,11101,Non-Refrigerated Warehouse,8,1954,64623,1,2,155.6,10053798.7,,5.82,Non-Refrigerated Warehouse,,0,,,,,,,,,,
1012930059,1036076,600 Madison Avenue,10022,Office,51,1967,332608,1,25,247.4,82273915,37.26,9.4,Office,"{'Other': 11648.0, 'Office': 320960.0}",0,20828081.2,,,15460316.4,2.05633,,,,,
3069280044,3010312,275 Bay 37th Street,11214,Multifamily Housing,,1964,90432,1,7,161.7,14619549.3,,6.44,Multifamily Housing,,0,1817674.8,147,6255599.9,,,112,,,,
3063800062,3167080,8650 Bay Parkway,11214,Multifamily Housing,,1927,66500,1,6,99.4,6609631.2,,4.26,Multifamily Housing,,0,564546.1,65,4128600.1,,,53,,,,
3054000083,3127250,535 Ocean Parkway,11218,Multifamily Housing,,1963,89159,1,6,135.1,12045062.5,111.24,5.64,Multifamily Housing,"{'Multifamily Housing': 89159.0, 'Parking': 6000.0}",0,1225522.2,110,6731499.8,,,89,,,,
1013160012,1037551,219 East 42nd Street,10017,Office,67,1905,318947,1,9,211.4,67429554.3,15.46,9.36,Office,,0,13479468.9,,377029,21195711.7,3.1823,,,,,
2031430260,2013335,2334 Tiebout Ave,10458,Multifamily Housing,,1928,83058,1,6,115.9,9626594.7,77.25,4.89,Multifamily Housing,,0,992243.7,267,6035900.1,,,76,,,,
2028310048,"2007982;2806341",1398 Grand Concourse,10456,Multifamily Housing,,1923,68533,1,6,128.3,8790883.7,,7,Multifamily Housing,"{'Multifamily Housing': 62533.0, 'Other': 6000.0}",0,921120.6,162,,,,50,,,,
1010260021,1024850,1710 Broadway,10019,Office,60,1922,71000,1,6,176.3,12520437.8,45.45,5.77,Office,"{'Other': 9175.0, 'Retail Store': 8835.0, 'Office': 52990.0}",0,2835541.5,,3229764.7,,1.60408,,,,,
4009030007,4020620,26-45 9th Street,11102,Multifamily Housing,,1965,131250,1,8,76.1,9986962.6,,2.24,,,,,,,,,,,,,
2027610083,2006367,916 Faile St,10474,Multifamily Housing,,1926,57840,1,5,90.4,5229274.8,,5.69,Multifamily Housing,,0,351807.5,80.98,3807140.4,,,69.41,,,552138,
2026860001,2005121,920 Ave St Johns Place,10455,Multifamily Housing,,1912,56952,1,6,54.8,3118783.5,,1.61,,,,,,,,,,,,,
4014370032,4035427,89-07 34th Avenue,11372,Multifamily Housing,,1930,90000,1,6,119,10709379.6,,5.31,Multifamily Housing,,0,265502,168,8227051.1,,,132,,,,
4009080001,4020639,8-15 27th Avenue,11102,Multifamily Housing,,1965,112482,1,6,113.2,12731289.1,,6.15,,,,,,,,,,,,,
1018240055,1055039,92 St Nicholas Ave,10026,Multifamily Housing,,1926,64869,1,7,189.7,12308427.4,,10.73,,,,,,,,,,,,,
3059040001,3147141,1 74th Street,11209,Multifamily Housing,,1938,130830,1,6,90.9,11887809.5,,3.64,Multifamily Housing,,0,1499632,327,7877100.2,,,102,,,719283.7,
4012680051,4029200,34-31 81st Street,11372,Multifamily Housing,,1937,109592,1,6,93.1,10199901.9,,3.85,Multifamily Housing,,0,1163416.9,274,6596400.1,,,84,,,,
3067120066,3179803,1412 Ocean Avenue,11230,Multifamily Housing,,1936,77125,1,6,78.2,6030119,,3.25,Multifamily Housing,,0,631387.2,193,3652499.8,,,54,,,,
4022480125,4052714,112-41 72nd Road,11375,Multifamily Housing,,1941,70127,1,6,97.2,6816496.6,,3.99,Multifamily Housing,,0,787441.8,175,4494699.7,,,60,,,,
3053280015,3124300,120 Ocean Parkway,11218,Multifamily Housing,,1931,87500,1,6,70.6,6174731.8,,2.88,Multifamily Housing,,0,710241.9,219,4180200.2,,,60,,,,
4031730055,4075225,103-11 68th Drive,11375,Multifamily Housing,,1957,98203,1,6,98,9622653.5,,3.92,Multifamily Housing,"{'Multifamily Housing': 96003.0, 'Medical Office': 2200.0}",0,1308031.1,246,4823700.2,,,78,,,,
3076380036,3209163,1685 Ocean Avenue,11230,Multifamily Housing,,1937,124124,1,6,85,10546745.8,,3.62,Multifamily Housing,,0,1009440.2,310,6734199.9,,,89,,,,
3053290001,3124322,125 Ocean Parkway,11218,Multifamily Housing,,1940,109994,1,6,99.8,10977550.1,,4.18,Multifamily Housing,,0,1083535.1,275,6748599.9,,,84,,,,1824643.5
3067950047,3182873,1225 Avenue R,11229,Multifamily Housing,,1939,81666,1,6,89.8,7329923.3,,3.76,Multifamily Housing,,0,799568.1,204,4943099.8,,,66,,,,
3066140064,3175067,1665 East 7th Street,11230,Multifamily Housing,,1940,63000,1,6,104,6549681.6,,4.49,Multifamily Housing,,0,623034.6,158,4153500,,,42,,,,
2057980077,2084188,545 West 236th Street,10463,Multifamily Housing,,1939,105029,1,6,79.7,8368848.6,,3.41,Multifamily Housing,"{'Multifamily Housing': 102529.0, 'Medical Office': 2500.0}",0,989131.9,256,4526600,,,60,,,,
4012630044,4029031,34-35 76th Street,11372,Multifamily Housing,,1949,145366,1,6,103.1,14985785.1,,4.23,Multifamily Housing,,0,1769128.9,363,8133699.9,,,122,,,,
3087170002,3245654,3033 Brighton 14th Street,11235,Multifamily Housing,,1932,63959,1,6,85.8,5489320,86.93,3.56,Multifamily Housing,,0,624669,160,3834499.9,,,59,,,,
4021530025,4051476,66-20 108th Street,11375,Multifamily Housing,,1939,87598,1,6,90.4,7921529.2,,3.8,Multifamily Housing,"{'Multifamily Housing': 86098.0, 'Medical Office': 1500.0}",0,913580.1,219,5784299.9,,,71,,,,
3068180017,3183898,1820 East 13th Street,11229,Multifamily Housing,,1941,123666,1,6,86.8,10734295.1,,3.56,Multifamily Housing,,0,1230391.1,309,6623799.9,,,94,,,,
