bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1011430015,1029879,145 West 71st Street,10023,Multifamily Housing,72,1923,75134,1,10,111.4,8367775.6,37.66,5.95,Multifamily Housing,,0,1203144.4,99,,,,68,,,,5559899.9
3065680027,3172889,1350 Ocean Parkway,11230,Multifamily Housing,47,1949,79990,1,6,111.7,8935950.5,50.62,4.57,Multifamily Housing,,0,964741.1,144,6261702,,,65,,,,
3051570021,3118684,410 Marlboro Road,11226,Multifamily Housing,55,1939,52980,1,6,128.6,6811512.7,,5.55,Multifamily Housing,,0,628325.2,67,5616692.8,,,54,,,,
4000210110,4541714,46-10 Center Boulevard,11109,Multifamily Housing,59,2012,483822,1,25,131.8,63777975,,4.89,,,,,,,,,,,,,
3082350315,3231524,959-999 East 108th Street,11236,Multifamily Housing,17,1967,52580,1,3,168.3,8847176.7,,7,Multifamily Housing,,0,350880.6,91,6560892.9,,,73,,,,
3082350289,3231523,1001-1031 East 108th Street,11236,Multifamily Housing,9,1967,52580,1,3,181.7,9553729.1,,7.64,Multifamily Housing,,0,866083,89,5138067.7,,,72,,,,
3073800013,3200949,2662 Ocean Avenue,11229,Multifamily Housing,63,1931,79190,1,6,122.1,9671136.4,,5.24,Multifamily Housing,,0,915430.1,107,6288388.6,,,77,,,,
3061140001,3155472,305 95th Street,11209,Multifamily Housing,41,1928,52010,1,6,156.5,8141463,,6.24,Multifamily Housing,,0,581992.7,77,4834321.9,,,71,,,,
3054530018,3129134,1528 49th St.,11219,Multifamily Housing,67,1939,76700,1,6,103.4,7933750.2,40.85,4.47,,,,,,,,,,,,,
3006010001,3008840,20 Bay Street,11231,Non-Refrigerated Warehouse,62,1981,55186,1,4,61.3,3384341.3,13.44,2.04,Non-Refrigerated Warehouse,,0,660886,,225901,,,,,,,
4002390049,"4003410;4829687",29-76 Northern Boulevard,11101,Office,78,1914,411600,2,5,162.9,67064894.4,,4.77,Office,"{'Office': 185800.0, 'Parking': 40000.0}",0,16182642.2,,4203299.6,,2.42196,,,,,
1005110001,1007942,568 Broadway,10012,Office,67,1900,353419,1,12,215.6,76206924.3,,6.56,Office,"{'Other': 11544.0, 'Retail Store': 33463.0, 'Office': 308412.0}",0,22667629.2,,,,1.45909,,,,,5382297.6
3014240057,3038413,877 Empire Boulevard,11213,Multifamily Housing,92,1931,62648,1,6,88.6,5550830.4,51.52,3.69,Multifamily Housing,,0,659585.9,71,3994567.8,,,59,,,,
4005840001, 4007289,34-50 29th Street,11106,Multifamily Housing,41,1939,52490,1,6,142.7,7489672.4,,6.48,Multifamily Housing,,0,801651.7,160,4122669.1,,,76,,,,449994
4001340029, 4001163,41-06 50th Street,11337,Multifamily Housing,39,1928,57946,1,6,148.1,8582212.4,,7.7,Multifamily Housing,,0,984614.7,141,5157399.5,,,67,,,,450011.9
3054280094,3128180,631 Foster Avenue,11230,Senior Care Community,7,1971,60975,1,6,202.8,12367821.8,,7.36,,,,,,,,,,,,,
4129800001,4279577,133-33 Brookville Blvd.,11422,Office,85,1982,253563,1,3,150.2,38086299,11.39,4.43,Office,"{'Office': 253563.0, 'Parking': 0.0}",0,,,3461799.7,,2.36628,,,,,
2057230042,"2091864, 2822533",60 Knolls Crescent,10463,Multifamily Housing,38,1953,237800,1,10,162.9,38743029.5,47.33,6.92,,,,,,,,,,,,,
3056280001,3137193,4711 12th Avenue,11219,Multifamily Housing,,1930,89190,1,6,93.1,8303726.3,,4.32,Multifamily Housing,"{'Multifamily Housing': 88190.0, 'Office': 1000.0}",0,742470.2,114,5227253.8,,2.3,61,,,414277.4,
3056150048,3136676,4520 12th Avenue,11219,Multifamily Housing,86,1940,53980,1,6,98.1,5294090.6,59.03,4.15,Multifamily Housing,,0,538207.3,109,3721198.1,,,48,,,,
3056500005,3138097,5001 14th Avenue,11219,Multifamily Housing,40,1934,64779,1,6,124.6,8073158.5,28.56,5.67,Multifamily Housing,,0,771250.9,91,4523939.4,,,48,,,110676,
4051400006,4116333,136-04 Cherry Avenue,11355,Multifamily Housing,79,1959,81590,2,6,128.7,10498439.6,71.99,7.3,Multifamily Housing,"{'Multifamily Housing': 81590.0, 'Parking': 7200.0}",0,1156867.5,185,503501,,,81,,,5603115.9,
2028620008,2008383,62 W Tremont Ave,10453,Multifamily Housing,95,1926,98000,1,6,84.8,8306186.5,,5.38,,,,,,,,,,,,,
2031140009,2099554,780 E 185 Street,10460,Multifamily Housing,81,1992,68000,1,6,127.7,8686846.5,60.1,5.08,,,,,,,,,,,,,
2024350045,"2002298;2002297;2815183",1201 Findlay Avenue,10456,Multifamily Housing,26,1921,148000,2,5,167.9,24847542.6,59.25,6.48,,,,,,,,,,,,,
2030850045,2012411,660 E 183 Street,10458,Multifamily Housing,51,1931,71000,1,5,155.6,11048423.5,83.36,7.74,,,,,,,,,,,,,
2031140008,2114427,2327 Southern Blvd,10460,Multifamily Housing,84,2003,55000,1,6,132.4,7284014.5,82.63,5.45,,,,,,,,,,,,,
1020230028,1060220,2340 Adam Clayton Powell Boulevard,10030,Multifamily Housing,26,1935,62300,1,7,151.8,9457116.2,,8.3,,,,,,,,,,,,,
3051630041,3118823,855 Ocean Avenue,11226,Multifamily Housing,98,1930,58000,1,6,74.8,4335574.3,,2.86,Multifamily Housing,,0,814184.4,,3461703.1,,,,,,,
3051230025,3117613,700 Ocean Avenue,11226,Multifamily Housing,75,1924,82000,1,6,108.2,8872815.3,,4.48,Multifamily Housing,,0,1210291.6,,6783741.8,,,,,,,
1019930015,1059837,3105 Broadway,10027,Multifamily Housing,70,1941,52000,1,7,136.8,7115473.2,53.75,7.4,,,,,,,,,,,,,
1018920016,1057264,949 West End Avenue,10025,Multifamily Housing,85,1916,84000,1,12,96.7,8126075.1,35.48,5.46,,,,,,,,,,,,,
1012320055,1033122,2333 Broadway,10024,Multifamily Housing,52,1922,112000,1,15,141.5,15846386.4,46.03,7.06,,,,,,,,,,,,,
1021390181,1063415,251 Ft Washington Avenue,10032,Multifamily Housing,67,1912,59000,1,8,117.1,6909059.8,,6.65,,,,,,,,,,,,,
1012410061,1033654,698 West End Avenue,10025,Multifamily Housing,83,1925,92000,1,15,97.1,8930027.5,,5.66,,,,,,,,,,,,,
3013210021,3035095,350 Sterling Street,11225,Multifamily Housing,89,1954,105000,1,6,95.7,10048762.1,,3.86,Multifamily Housing,,0,2402671.8,,6960164,,,,,,,
3011890001,3029710,901 Washington Avenue,11225,Multifamily Housing,96,1926,110000,1,6,84.7,9319726.5,,3.39,Multifamily Housing,,0,1728334.9,,6273273.9,,,,,,,
3013220032,3035119,486 Brooklyn Avenue,11225,Multifamily Housing,98,1930,114000,1,6,77.8,8867977,,3.1,Multifamily Housing,,0,1569178.4,,7878679.3,,,,,,,
3051240040,3327293,699 Ocean Avenue,11226,Multifamily Housing,70,1921,91000,2,6,121.9,11096437,,5.21,,,,,,,,,,,,,
3086830075,3245034,3100 Brighton 2 Street,11235,Multifamily Housing,88,1928,102000,1,6,101.5,10349256.7,,4.21,,,,,,,,,,,,,
3073500055,3199670,2147 E 17th Street,11229,Multifamily Housing,94,1939,58000,1,6,93.9,5444345.4,,3.72,,,,,,,,,,,,,
1005570017,1009001,60 E 12th Street,10003,Multifamily Housing,46,1962,125000,1,13,140.6,17575778.7,65.71,6.69,,,,,,,,,,,,,
1017800075,1088821,200 E 131st Street,10037,Multifamily Housing,88,2012,127884,1,14,100.7,12872090.1,,3.88,,,,,,,,,,,,,
1007237502,1811933,401 West 25th Street,10001,Multifamily Housing,84,2011,179370,1,22,101.9,18280813.6,,3.65,Multifamily Housing,,0,3254986.8,245,6630065,,,168,,,,
1007757502,1088709,260 West 26th Street,10001,Multifamily Housing,100,2011,236778,1,12,69.1,16367467.7,35.22,2.45,Multifamily Housing,,0,1820418.4,350,4779705.3,,,230,,,,
1019467502,"1086543;1807140;1807138;1807137;1811438;1811437;1807125",454 Manhattan Ave,10026,Multifamily Housing,77,2003,117030,1,8,112.4,13157825.8,20.86,4.17,Multifamily Housing,,0,2441683.9,172,4967247,,,126,,,,
1017457502,"1088264;1800311",1465 5th Ave,10035,Multifamily Housing,97,2010,83037,2,8,80.5,6686503.5,,2.71,Multifamily Housing,,0,1455971.7,122,1687103,,,80,,,,
1019257501,"1086249;1087162",191 St Nicholas Ave,10026,Multifamily Housing,28,2003,66976,2,7,144.1,9649623.1,13.96,5.53,Multifamily Housing,,0,984178.8,80,3310415.7,,,52,,,,
1018460031,1055757,272 Manhattan Avenue,10026,Multifamily Housing,81,1920,57000,,,112.3,6403806.3,,4.21,,,,,,,,,,,,,
1019457503,"1086487;1059104;1059095;1059096;1804506;1812287",444 Manhattan Ave,10026,Multifamily Housing,80,2006,122135,1,8,106.4,12989234.4,45.21,4.09,Multifamily Housing,,0,2140847.1,170,5956227.1,,,124,,,,
1015350003,1048876,200 E 90th Street,10128,Multifamily Housing,40,1980,192471,1,28,142.8,27481062.3,46.99,5.65,Multifamily Housing,"{'Multifamily Housing': 185671.0, 'Retail Store': 6800.0}",0,4832163.1,284,11384793.8,,,153,,,,
4000210070,4534605,4720 Center Blvd,11109,Multifamily Housing,40,2006,478246,1,32,141.1,67502267.5,,5.26,Multifamily Housing,"{'Multifamily Housing': 477246.0, 'Other': 1000.0}",0,13255397.7,666,24134405.3,,,498,,,3621658.5,
1002157504,1002807,415 Greenwich St,10013,Multifamily Housing,1,1913,176493,1,10,172.1,30382399.6,35.16,5.37,Multifamily Housing,,0,8516033.4,80,7760009.9,,,63,,,,
2033120001,"2092509;2092508",3154-3164 Grand Concourse,10458,Multifamily Housing,,1924,77640,2,5,141.9,11020032.8,,8.33,Multifamily Housing,,0,1145251.4,77,494100,,,77,,,,8604149.9
2028690001,2008582,1804 Harrison Avenue,10453,Multifamily Housing,28,1938,58740,1,6,150.4,8835426.3,,8.1,Multifamily Housing,,0,2090587,80,,,,52,,,,
3052790019,"3122645;3122655",185 Prospect Park SW,11218,Multifamily Housing,95,1959,77158,1,6,73.1,5642081.2,,2.86,Multifamily Housing,,0,854042.5,58,3554136.6,,,58,,,,
3014220064,3038368,701 Empire Boulevard,11213,Multifamily Housing,94,1930,75548,1,6,75.5,5706462.2,46.35,3.03,Multifamily Housing,,0,2348841.6,63,,,,63,,,,
1004270002,1078062,10 Stanton St,10002,Multifamily Housing,85,1900,202618,1,9,101.5,20560519.2,,3.98,Multifamily Housing,,0,5139691,285,,,,145,,,,
1016210014,1074185,1752 Madison Ave,10029,Multifamily Housing,68,1985,93170,1,7,124.7,11621812.9,3.41,4.8,Multifamily Housing,,0,1813962,160,5228730.8,,,84,,,,
1003450048,1004151,210 Stanton St,10002,Multifamily Housing,86,1983,205821,1,6,98.9,20353012.2,,3.85,Multifamily Housing,,0,5191184.1,288,8958800.7,,,171,,,,
2033330063,2017963,333 EAST MOSHOLU PARKWAY,10467,Multifamily Housing,89,1923,61310,1,5,96.7,5928246.5,89.42,5.1,Multifamily Housing,,0,787622.7,,429300,,,59,,4815372.1,,
1005560015,"1078005;1078006;1078007;1078008;1078009;1078010",81-89 East 10th Street,10003,Multifamily Housing,100,1900,117012,1,6,65.2,7628834.2,,1.81,Multifamily Housing,,0,1808475.9,,21152.5,,,371,,,8168495.1,
5006317501,5089818,755 Narrows Road N,10304,Multifamily Housing,,1987,68887,1,12,172,11847076.2,,6.14,Multifamily Housing,"{'Multifamily Housing': 65911.0, 'Office': 2976.0}",0,2479919.1,117,4447052.9,,2.3,93,,,,
1008410027,1016044,15 West 39th Street,10018,Multifamily Housing,,1925,79056,1,16,62.6,4952745.4,,2.2,Office,,0,3910308.4,,,2694523.6,2.34568,,,,,
4050050059,4113237,147-25 NORTHERN BOULEVARD,11354,Multifamily Housing,100,1960,140000,1,6,67.7,9480960,,2.45,,,,,,,,,,,,,
4024310023,4056316,46-01 67th Street,11377,Multifamily Housing,93,1973,62500,1,4,115.7,7228235.3,,3.05,,,,,,,,,,,,,
2030930020,2012642,750 E 179 ST,104575132,Other,,1977,81824,1,16,346.2,28326955.7,12838.04,10.66,Other,,0,7678013,,5271763.5,,,,,,,
3074407501,"3204172;3823373",2900 Ocean Avenue,11235,Multifamily Housing,95,1957,146706,1,6,66.8,9802903,,2.84,Multifamily Housing,,0,1173246.2,104,289862.3,,,88,,,6985422.2,
4022120001,4052234,69-11 Yellowstone Boulevard,11375,Multifamily Housing,82,1939,121202,1,6,103.4,12537686.6,35.77,4.02,Multifamily Housing,"{'Multifamily Housing': 113397.0, 'Medical Office': 7805.0}",0,1739827.9,146,8283388.9,,,97,,,,
4030780103,4072035,93-40 Queens Boulevard,11374,Multifamily Housing,74,1939,57288,1,6,114.2,6540205.1,64.99,4.75,Multifamily Housing,,0,749583.2,83,4913877.9,,,55,,,,
4022350038,4052575,71-40 112 Street,11375,Multifamily Housing,77,1961,57400,1,6,122.7,7042946.2,51.52,4.87,Multifamily Housing,"{'Multifamily Housing': 57400.0, 'Parking': 2000.0}",0,1058714,105,4381092.9,,,70,,,,
4031597501,4074783,98-76 Queens Boulevard,11374,Multifamily Housing,,1939,92691,1,6,103.7,9614314.4,41.98,4.04,Multifamily Housing,"{'Multifamily Housing': 85140.0, 'Medical Office': 2902.0, 'Office': 3419.0}",0,1123128,99,5870232.7,,2.3,66,,,,
4001880021,4002458,41-00 43 Ave,11104,Multifamily Housing,78,1932,97020,1,6,108.4,10518564.5,49.54,4.62,Multifamily Housing,,0,1225161.4,135,6855299.9,,,90,,,,
4030870025,4072170,65-74 Saunders St.,11374,Multifamily Housing,,1939,63360,1,6,98.7,6255348.1,42.84,4.06,Multifamily Housing,"{'Multifamily Housing': 62160.0, 'Office': 1200.0}",0,830808.1,135,4268588.9,,2.3,90,,,,
3075560053,"3205831;3819931",118 Kenilworth Pl.,11210,Multifamily Housing,57,1940,78375,1,6,133.9,10497513,70.08,5.55,Multifamily Housing,,0,1274528.9,128,7917781.8,,,85,,,,
4022480074,4052705,112-15 72nd Road,11375,Multifamily Housing,,1940,70403,1,6,95.6,6729869.4,43.72,3.81,Multifamily Housing,"{'Multifamily Housing': 66483.0, 'Medical Office': 3920.0}",0,1008875.1,90,4331441.6,,,60,,,,
4022460011,4052693,112-08 70 Rd,11375,Multifamily Housing,91,1940,70435,1,6,92.2,6497042.2,32.05,3.81,Multifamily Housing,,0,748874,95,4403696.5,,,63,,,,
3067470052,3181100,1801 Avenue N,11230,Multifamily Housing,,1936,70752,1,6,97.3,6884365.2,46.09,3.97,Multifamily Housing,"{'Multifamily Housing': 69752.0, 'Medical Office': 1000.0}",0,829501.7,89,4330007.3,,,59,,,,
4033427501,4079939,111-56 76 Drive,11375,Multifamily Housing,,1939,60645,1,6,96.1,5829257.7,34.17,3.99,Multifamily Housing,"{'Multifamily Housing': 55156.0, 'Medical Office': 2867.0, 'Office': 2622.0}",0,706914.7,65,4200692.8,,2.3,43,,,,
4032570009,4078004,108-25 72nd Avenue,11375,Multifamily Housing,,1939,84720,1,6,103.7,8781505.3,32.41,4.02,Multifamily Housing,"{'Multifamily Housing': 81510.0, 'Medical Office': 3210.0}",0,1093140.8,128,5453230.6,,,85,,,,
2030940003,2012651,730 Oakland Place,104573638,Other,,1973,82633,1,16,346.3,28612805.8,11142.94,10.57,Other,,0,11887320.4,,4596894.7,,,,,,,
3053070070,3123699,40 Tehama Street,11218,Multifamily Housing,87,1939,98603,1,6,93.3,9198673.5,39.13,3.8,Multifamily Housing,,0,1066591.2,101,6097199.9,,,75,,,,
1014720014,1045988,435 E 77th Street,10075,Multifamily Housing,71,1962,62917,1,12,125.8,7916791.5,52.3,5.14,Multifamily Housing,,0,1126062.8,91,1659067,,,87,,,,
2028810040,2009239,1854 Cedar Ave,11215,Multifamily Housing,100,2011,84430,7,6,64.3,5427288.6,81.85,2.73,Multifamily Housing,"{'Multifamily Housing': 80239.0, 'Office': 4191.0}",0,713141.1,147,2852617.9,,2.62467,106,,,,
2028610067,2115886,1750 Davidson Ave,104537842,Multifamily Housing,98,2008,56325,1,6,83.3,4691721.7,7198.76,3.34,,,,,,,,,,,,,
2029310073,2114128,1363 Franklin Avenue,10456,Multifamily Housing,87,2005,54306,1,8,107.3,5829188.1,104.31,4.35,Multifamily Housing,"{'Multifamily Housing': 49738.0, 'Office': 4568.0}",0,733570.9,88,3143860.5,,1.5324,66,,,,
1002440040,1078940,621 Water Street,100028021,Multifamily Housing,63,1933,64158,1,5,165.3,10603706.8,73.67,6.55,Multifamily Housing,"{'Multifamily Housing': 53065.0, 'Office': 11093.0}",0,1754003.1,124,6483953.6,,0.99162,123,,,,
3052190040,3120576,601 E 19th Street,11226,Multifamily Housing,90,1942,132088,1,6,86.2,11382306.7,43.13,3.57,Multifamily Housing,,0,1397458.1,129,9484681.6,,,108,,,,
1008580022,1016900,79 Madison Avenue,10016,Office,,1928,271431,1,16,168.7,45791018.6,17.3,5.24,Office,"{'Office': 237068.0, 'Restaurant': 19429.0}",0,12470683.3,,1254644.1,,3.26489,,,,5050938.1,
1008300062,1015740,1201 Broadway,10001,Office,92,1930,110000,1,10,135.7,14925242.1,29.09,5.14,Office,"{'Distribution Center': 20000.0, 'Retail Store': 18849.0, 'Office': 59151.0, 'Non-Refrigerated Warehouse': 12000.0}",0,3989431.5,,5910.8,,2.11324,,,,3296682.2,
1008230073,1015552,56 West 22nd Street,10022,Office,84,1907,60000,1,12,113.8,6829004.2,28.8,4.32,Office,"{'Retail Store': 7500.0, 'Office': 52500.0}",0,1843169.5,,562.5,,1.52381,,,2156561.1,,
1013407502,1038906    ,305 East 47th Street,10017,Office,81,1928,166934,1,14,144.4,24112949.3,13.99,4.83,Office,"{'Medical Office': 16409.0, 'Office': 150525.0}",0,7005561.8,,3312.9,,1.49477,,,,5175000.4,
1008610049,1016994,38 East 32nd Street,10016,Mixed Use Property,,1912,85845,1,12,128.8,11054848.4,12.99,4.71,Office,"{'Retail Store': 19649.0, 'Medical Office': 23596.0, 'Office': 40692.0}",0,2482304,,81964.5,,2.75238,,,,,
1008800084,1018088,104 East 25th Street,10010,Office,,1913,130000,1,12,209.5,27230394,17.48,6.43,Office,,0,6560138.5,,1529.2,,1.65385,,,,2691414.2,
1008280033,1015649,1140 Broadway,10016,Office,93,1915,139503,1,16,136.1,18986188.1,11.34,4.96,Office,"{'Retail Store': 7503.0, 'Office': 132000.0}",0,5265798.4,,2600,,4.84848,,,,,
1013210047,1037996,767 Third Avenue,10017,Office,60,1981,296000,1,40,229.2,67838236.6,,6.75,,,,,,,,,,,,,
1012730001,1035062,57 West 57th Street,10019,Office,49,1928,139008,1,18,244.5,33981122.6,70.26,7.72,Medical Office,"{'Retail Store': 14000.0, 'Financial Office': 3000.0, 'Medical Office': 107008.0, 'Office': 15000.0}",0,8242018.3,,,5400999,6.06667,,,,,
1013750021,1040802,655 Madison Avenue,10065,Office,65,1951,193289,1,24,232.6,44966156.6,14.34,7.11,Office,"{'Retail Store': 22653.0, 'Medical Office': 5000.0, 'Office': 165636.0}",0,13858816.8,,,6575086.8,3.92427,,,,,
1013377501,1038761    ,304 East 45th Street,10017,Office,72,1950,325852,1,17,210,68429516.1,8.46,6.58,Office,,0,20248385,,3904.7,,3.98954,,,,9989543.5,
1008610015,1080785    ,136 Madison,10016,Office,75,1916,272000,2,16,162.5,44202244.2,6.59,4.77,Office,"{'Retail Store': 35000.0, 'Office': 237000.0}",0,14484193.1,,482084,,2.97468,,,,7881042.4,
1011130051,1027194    ,16 West 61st Street,10023,College/University,,1921,112080,1,11,224.8,25198787,11.19,6.92,College/University,"{'College/University': 77500.0, 'Office': 34580.0}",0,7483675.5,,2693.8,,6.53557,,,,3270600,
1013140015,1087632,222 East 41st St.,10017,Office,84,2002,384607,0,0,195.4,75169680.1,14.14,5.75,Office,"{'Office': 384607.0, 'Parking': 6464.0}",0,21816146,,,6296001.9,3.58548,,,,,
2044230001,2051208,2000 East Gunhill Road,10469,Senior Care Community,64,1974,188760,5,5,220.9,41694964.4,93.17,9.42,Senior Care Community,,0,6558478.6,,31452169,,,,,,,
3060790001,"3336341 ;3825458",8902 Ridge Boulevard,11209,Worship Facility,1,1903,51990,3,3,169.5,8813446.7,,11.22,Worship Facility,,0,440284.5,,,,,,,,3810047.8,
4159080009,4301970,64-11 Beach Channel Drive,11692,Senior Care Community,7,1975,87036,3,6,348.4,30324711.2,91.83,14.29,Senior Care Community,,0,6500544.8,,10936972.8,,,,,,,
2032530255,2015580,2875 Sedgwick Avenue,10468,Multifamily Housing,67,1927,107210,1,6,103.7,11114949.9,,6.13,Multifamily Housing,,0,1231181.8,160,470972,,,85,,6570000.4,,
1022300001,1064874,5000 Broadway,10001,Multifamily Housing,64,1925,74924,1,6,121.2,9078768,73.81,4.89,Multifamily Housing,,0,1355725.9,161,6931108.9,,,85,,364995.5,,
1021790080,1064335,867 West 181st Street,10033,Multifamily Housing,59,1920,73262,1,6,122.8,8996464.7,,7.1,Multifamily Housing,,0,983548.4,149,385938,,,72,,5547998.7,,
1014877502,1072696,530 East 76th St,10021,Multifamily Housing,1,1986,292043,1,39,217.4,63482173,68.06,9.24,Multifamily Housing,,0,17459043.6,270,,,,191,,,,
1020010050,1079752,618-622 West 135 Street,10031,Multifamily Housing,53,1926,48620,3,5,142.3,6919209.3,,6.57,,,,,,,,,,,,,
4062770002,"4443831;4443832;4443838;4443843;4443834",210-02 42 Avenue,11361,Multifamily Housing,41,1951,208345,12,3,100.9,21012821.2,55.85,4.18,Multifamily Housing,,0,474129.6,81,248325,,,219,,,,7339747.3
1012060010,1031632,51 West 92nd Street,10025,Multifamily Housing,73,1951,55535,1,6,109.4,6077860,31.3,4.78,Multifamily Housing,,0,808114.5,66,152000,,,55,,,,3730916.2
1012490057,1033994,155 Riverside Dr,10024,Multifamily Housing,81,1930,87129,1,12,97.9,8529656.9,,5.18,Multifamily Housing,,0,1360558.6,100,169293.3,,,63,,5609551.9,,
1018640039,1056034,412 West 110 street,10025,Multifamily Housing,99,1930,86819,1,12,94.8,8227966.1,36.13,3.72,Multifamily Housing,,0,1246780.1,187,4232112.4,,,49,,,,
1021700307,1064087,651 West 188th Street,10040,Multifamily Housing,43,1925,79482,1,6,146.3,11627943.3,126.2,6.32,Multifamily Housing,,0,1319450.2,109,6539854.8,,,95,,,,
1018320016,1055258,27 W 96th St,10025,Multifamily Housing,,1927,69645,1,18,179,12464299.6,66.87,9.24,Multifamily Housing,"{'Multifamily Housing': 64779.0, 'Office': 4866.0}",0,1862779.6,254,295013.3,,3.08261,93,,6808272.4,,
1018960043,1057372,425 Riverside Drive,10025,Multifamily Housing,,1925,263040,1,15,101,26560267.8,34.44,4.6,Multifamily Housing,"{'Multifamily Housing': 262603.0, 'Office': 437.0}",0,3571705.1,470,612813.3,,2.28833,174,,7594336,,7791159.4
1019950001,1059880,550 Riverside Drive,10027,Multifamily Housing,95,1926,58560,1,6,103.2,6045044.6,56.79,4.4,Multifamily Housing,,0,649728.9,138,1960640.1,,,50,,,,
4155550001,4298196,10-06 Neilson Street,11691,Multifamily Housing,97,1950,146616,1,6,74.9,10975090.1,,2.91,Multifamily Housing,"{'Multifamily Housing': 146616.0, 'Parking': 6144.0}",0,320454.3,144,5302998.6,,,108,,,,
1021700302,1064086,652 West 189th Street,10040,Multifamily Housing,53,1915,80263,1,6,136.9,10990372.7,75.56,5.79,Multifamily Housing,,0,1385571.2,110,6190354.4,,,96,,,,
4092450240,4193153,84-50 Austin Street,11415,Multifamily Housing,68,1955,72816,1,6,123,8953548.4,58.11,6.9,Multifamily Housing,"{'Multifamily Housing': 72816.0, 'Parking': 2112.0}",0,1063425,112,,,,75,,,,5676038.6
1012160027,1032161,101 West 85th St,10024,Multifamily Housing,4,1900,73764,2,6.5,228.2,16829602.1,,8.48,Multifamily Housing,"{'Multifamily Housing': 67613.0, 'Other': 6151.0}",0,2914792.8,117,4009838.7,,,42,,1960779.9,,2637392
1018900036,1057187,305 Riverside Drive,10025,Multifamily Housing,97,1911,126785,1,12,95.2,12067403.5,,4.69,Multifamily Housing,,0,1641817.7,210,432256.2,,,60,,,,5968374.3
1018890001,1057127,280 Riverside Dr,10025,Multifamily Housing,92,1940,211041,1,15,84.2,17778874.9,32.03,4.25,Multifamily Housing,,0,2485538.3,227,465615.6,,,129,,,,10916540.2
1018890040,1057147,290 Riverside Drive,10025,Multifamily Housing,98,1924,106763,1,15,84.8,9050540.1,27.06,4.46,Multifamily Housing,,0,1177904.8,179,211290,,,63,,,,5681317.6
1018690029,1056377,209 West 97th St,10025,Multifamily Housing,15,1901,66650,1,7,258.4,17221128.1,,11.44,Multifamily Housing,"{'Multifamily Housing': 61820.0, 'Other': 4830.0}",0,2461551.4,205,4389022.4,,,41,,,,4341121.1
1012370033,1033310,200 West 90th Street,10024,Multifamily Housing,,1925,161422,1,14,149.7,24170431.7,48.87,5.75,Multifamily Housing,"{'Multifamily Housing': 153178.0, 'Other': 3763.0, 'Office': 4481.0}",0,3961492.3,255,12843572.6,,8.48025,108,,,,
1011500041,1030261,124 West 79th St,10024,Multifamily Housing,95,1926,114696,1,15,100,11470318.1,31.62,4.07,Multifamily Housing,"{'Multifamily Housing': 109325.0, 'Office': 5371.0}",0,1766594.7,208,289199.5,,3.16515,65,,,,3544466.1
1012010034,1031465,275 Central Park West,10024,Multifamily Housing,95,1931,248962,1,19,100.9,25117169.2,32.11,4.06,Multifamily Housing,"{'Multifamily Housing': 239797.0, 'Office': 9165.0}",0,2514328.5,380,367043.3,,2.83688,117,,4798873.9,,10035711.3
1018760001,1056582,900 West End Avenue,10025,Multifamily Housing,,1927,172176,1,16,87.1,14999401.2,5.52,3.45,Multifamily Housing,"{'Multifamily Housing': 170503.0, 'Office': 1673.0}",0,2432584.6,221,372937.5,,3.58637,128,,,,
1012160060,1032177,168 West 86th St,10024,Multifamily Housing,,1923,100042,1,15,95.9,9598079.5,26.38,3.9,Multifamily Housing,"{'Multifamily Housing': 95823.0, 'Office': 4219.0}",0,1390621.5,191,183074.2,,3.79237,51,,,1656275.9,3914893.6
1012360029,1033294,205 West 88 Street,10024,Multifamily Housing,67,1923,96058,2,15,122.9,11809298,41.74,5.93,Multifamily Housing,,0,2081344.3,138,15241.7,,,114,,5595848.8,,
1007580073,1014435,256 West 36th Street,10018,Office,85,2007,36000,,,108.4,3900801.8,,3.31,Office,,0,843915.5,,576400,,1.66667,,,,,
1008280009,2669784,37 West 26th Street,10010,Office,72,1908,121987,1,12,179.1,21844569.9,31.2,5.37,Office,,0,6276966,,2561371.9,,2.12318,,,,,
1008620026,2669761,31 East 32nd Street,10016,Office,83,1915,60000,1,12,134.4,8063082.2,47.91,3.93,Office,,0,2444456.7,,1069269.7,,2.11667,,,,,
1008830014,2669735,118 East 28th Street,10016,Office,84,1912,50775,1,10,126.8,6440060.1,,3.45,Office,,0,1153204.9,,61287.9,,2.89513,,,,,
1008590024,2667339,99 Madison Avenue,10016,Office,67,1916,123350,1,17,200.3,24711240.1,45.95,5.38,Office,,0,8947938,,300,,2.7807,,,,,
1009980024,2669759,115 West 45th Street,10036,Office,35,1925,57020,1,12,212.3,12107191.1,,6.84,Office,,0,3521833.2,,3286918.4,,2.03437,,,,,
3086650547,3244448,2911 Brighton 5th Street,11235,Multifamily Housing,58,1963,100300,1,6,111.6,11198347.6,,4.72,,,,,,,,,,,,,
1013740001,1040751,781 Fifth Avenue,10022,Hotel,5,1927,335897,1,38,252.3,84747693.9,81.81,9.68,Hotel,,0,15142966.5,,35296.9,25980321220,,,,,,
